Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),353485115 (Bohlweg PKW Stadteinwärts),353485118 (Bohlweg PKW Stadtauswärts),353485121 (Bohlweg PKW Stadteinwärts),353485123 (Bohlweg PKW Stadtauswärts),353485125 (Bohlweg PKW Stadteinwärts),353485126 (Bohlweg PKW Stadtauswärts),353485127 (Bohlweg PKW Stadteinwärts),353485128 (Bohlweg PKW Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2025-06-09 03:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 03:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 04:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 04:15,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 04:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 04:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 05:00,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 05:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 05:30,3,3,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 05:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 06:00,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 06:15,5,3,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 06:30,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 06:45,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 07:00,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 07:15,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 07:30,5,2,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 07:45,7,4,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 08:00,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 08:15,6,3,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 08:30,11,6,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 08:45,24,22,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 09:00,14,8,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 09:15,13,8,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 09:30,14,10,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 09:45,42,18,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 10:00,41,21,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 10:15,42,23,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 10:30,24,17,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 10:45,54,34,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 11:00,32,16,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 11:15,31,15,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 11:30,52,25,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 11:45,58,28,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 12:00,59,29,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 12:15,45,19,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 12:30,47,25,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 12:45,50,23,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 13:00,49,29,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 13:15,66,27,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 13:30,76,48,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 13:45,41,20,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 14:00,60,38,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 14:15,60,36,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 14:30,69,35,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 14:45,87,44,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 15:00,65,32,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 15:15,56,26,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 15:30,55,26,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 15:45,82,27,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 16:00,44,25,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 16:15,74,45,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 16:30,51,22,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 16:45,66,40,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 17:00,65,33,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 17:15,86,42,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 17:30,64,32,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 17:45,64,32,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 18:00,57,28,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 18:15,77,34,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 18:30,52,21,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 18:45,41,23,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 19:00,35,15,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 19:15,43,23,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 19:30,63,38,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 19:45,55,21,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 20:00,35,16,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 20:15,28,11,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 20:30,22,10,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 20:45,39,11,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 21:00,18,10,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 21:15,29,11,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 21:30,22,13,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 21:45,18,11,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 22:00,15,5,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 22:15,21,11,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 22:30,16,8,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 22:45,6,4,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 23:00,11,5,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 23:15,5,2,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 23:30,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 23:45,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 00:00,6,4,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 00:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 00:30,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 00:45,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 01:00,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 01:15,6,3,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 01:30,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 01:45,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 02:00,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 02:15,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 02:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 02:45,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 03:00,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 03:15,5,5,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 03:30,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 03:45,7,1,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 04:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 04:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 04:30,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 04:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 05:00,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 05:15,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 05:30,11,6,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 05:45,7,4,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 06:00,11,5,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 06:15,22,17,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 06:30,26,19,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 06:45,38,27,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 07:00,54,23,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 07:15,80,52,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 07:30,74,56,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 07:45,85,71,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 08:00,109,66,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 08:15,119,79,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 08:30,86,65,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 08:45,82,60,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 09:00,83,57,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 09:15,64,42,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 09:30,95,57,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 09:45,113,61,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 10:00,78,54,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 10:15,72,51,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 10:30,80,49,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 10:45,79,51,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 11:00,53,33,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 11:15,57,35,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 11:30,57,35,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 11:45,87,57,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 12:00,83,54,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 12:15,66,34,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 12:30,58,34,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 12:45,73,34,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 13:00,66,23,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 13:15,55,26,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 13:30,88,44,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 13:45,60,22,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 14:00,69,36,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 14:15,66,34,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 14:30,75,33,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 14:45,91,28,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 15:00,64,33,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 15:15,75,28,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 15:30,56,25,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 15:45,94,40,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 16:00,104,51,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 16:15,90,28,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 16:30,84,34,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 16:45,112,33,79,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 17:00,92,39,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 17:15,126,49,77,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 17:30,97,42,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 17:45,81,36,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 18:00,113,38,75,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 18:15,95,49,46,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 18:30,60,26,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 18:45,36,17,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 19:00,87,38,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 19:15,68,43,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 19:30,63,34,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 19:45,52,25,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 20:00,44,21,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 20:15,56,20,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 20:30,43,14,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 20:45,31,12,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 21:00,30,13,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 21:15,29,9,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 21:30,30,9,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 21:45,42,13,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 22:00,28,5,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 22:15,44,14,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 22:30,34,15,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 22:45,19,11,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 23:00,16,9,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 23:15,14,8,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 23:30,10,2,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-10 23:45,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 00:00,12,3,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 00:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 00:30,6,1,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 00:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 01:00,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 01:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 01:30,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 01:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 02:00,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 02:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 02:30,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 02:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 03:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 03:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 03:30,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 03:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 04:00,4,3,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 04:15,3,3,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 04:30,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 04:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 05:00,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 05:15,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 05:30,8,5,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 05:45,15,7,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 06:00,20,10,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 06:15,20,14,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 06:30,30,25,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 06:45,52,43,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 07:00,57,40,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 07:15,111,82,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 07:30,154,114,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 07:45,185,143,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 08:00,164,112,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 08:15,140,90,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 08:30,109,84,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 08:45,121,83,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 09:00,111,81,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 09:15,102,72,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 09:30,81,58,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 09:45,123,77,46,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 10:00,81,59,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 10:15,56,34,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 10:30,69,48,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 10:45,127,63,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 11:00,80,44,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 11:15,100,56,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 11:30,91,53,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 11:45,122,73,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 12:00,80,58,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 12:15,112,64,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 12:30,90,41,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 12:45,113,49,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 13:00,115,49,66,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 13:15,115,58,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 13:30,80,33,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 13:45,100,46,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 14:00,115,41,74,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 14:15,105,58,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 14:30,98,42,56,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 14:45,121,60,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 15:00,124,61,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 15:15,135,58,77,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 15:30,123,43,80,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 15:45,141,81,60,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 16:00,148,73,75,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 16:15,134,54,80,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 16:30,126,48,78,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 16:45,150,61,89,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 17:00,120,59,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 17:15,141,69,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 17:30,123,55,68,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 17:45,177,77,100,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 18:00,131,60,71,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 18:15,131,57,74,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 18:30,100,44,56,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 18:45,111,48,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 19:00,111,64,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 19:15,96,58,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 19:30,93,37,56,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 19:45,95,36,59,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 20:00,63,28,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 20:15,44,18,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 20:30,55,18,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 20:45,41,13,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 21:00,53,19,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-11 21:15,55,16,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
